cumulative_delta_theta_norm,cumulative_norm_budget,cumulative_norm_budget_gap,cumulative_norm_budget_ratio,cumulative_norm_budget_satisfied,cumulative_norm_cost,cumulative_reference_budget,cumulative_reference_budget_gap,cumulative_reference_budget_ratio,cumulative_reference_budget_satisfied,cumulative_reference_cost,epoch,estimated_kl_regularization_flops,estimated_sft_flops,estimated_total_flops,estimated_trajectory_diagnostic_flops,estimated_trajectory_generation_flops,instruction_ifeval_proxy_instruction_accuracy,instruction_ifeval_proxy_instruction_accuracy_delta,instruction_ifeval_proxy_prompt_accuracy,instruction_ifeval_proxy_prompt_accuracy_delta,instruction_ifeval_proxy_prompt_count,instruction_ifeval_proxy_supported_instruction_count,instruction_ifeval_proxy_total_instruction_count,instruction_ifeval_proxy_unsupported_instruction_count,instruction_performance_degradation,kl_regularization_lambda,predicted_fisher_cost,realized_heldout_kl,reference_bbq_accuracy,reference_bbq_accuracy_delta,reference_bbq_count,reference_composition_name,reference_medical_reference_count,reference_medical_reference_primary_score,reference_medical_reference_primary_score_delta,reference_medical_reference_supported_count,reference_medical_reference_unsupported_count,reference_performance_degradation,reference_truthfulqa_count,reference_truthfulqa_exact_match,reference_truthfulqa_exact_match_delta,reference_truthfulqa_token_f1,reference_truthfulqa_token_f1_delta,safe_cost_beta,safe_cost_gamma,safe_epsilon,safe_epsilon_calibration_base,safe_epsilon_multiplier,safe_geometry,safe_reference_curvature_q0,safe_rho,safe_solver,safe_training_constraint_mode,safe_training_epsilon,safe_training_epsilon_scale_by_steps,seed,selected_predicted_fisher_cost,selected_predicted_norm_cost,selection_family,selection_method,selection_preconditioner,step,summary_path,target_loss_degradation,target_medqa_accuracy,target_medqa_accuracy_delta,target_medqa_count,target_performance,target_performance_delta,target_performance_delta_actual,target_performance_proxy,target_validation_loss,trained_lora_fisher_cost,type
6.7536396980285645,3.726731004508214e-05,-22.937714502709486,615492.5521126105,False,22.93775177001953,0.01034917226022413,0.00975247615676677,0.057656408498551644,True,0.0005966961034573615,1,0.0,2769954161713152.0,9783473545977856.0,3947513392807936.0,3066005991456768.0,,,,,,,,,,0.0,0.0005966961034573615,5.601268286506335,,,,B_T,,,,,,,,,,,,,1.0,0.008633343505859377,0.0043166717529296884,2.0,reference,277.7010803222656,0.01034917226022413,greedy_marginal,none,0.008633343505859377,False,43,0.0034306137822568417,1.295440142712323e-05,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43,sgd,52,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma1_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43_pct25.6_seed43/summary.json,-3.1860006601191344,,,,,3.1860006601191344,,-0.6435101627730546,0.6435101627730546,0.0005966961034573615,trajectory_diagnostics
6.788938999176025,3.726731004508214e-05,-23.178919718163588,621964.8522373664,False,23.178956985473633,0.01034917226022413,0.009749788185193446,0.05791613666866375,True,0.0005993840750306845,1,0.0,2980149960032256.0,1.0275634586640384e+16,4229478635151360.0,3066005991456768.0,,,,,,,,,,0.0,0.0005993840750306845,5.602634981274605,,,,B_T,,,,,,,,,,,,,1.0,0.008633343505859377,0.0043166717529296884,2.0,reference,277.7010803222656,0.01034917226022413,greedy_marginal,none,0.008633343505859377,False,43,0.0034306137822568417,1.295440142712323e-05,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43,sgd,56,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma1_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43_pct25.6_seed43/summary.json,-3.179614916426999,,,,,3.179614916426999,,-0.6498959064651899,0.6498959064651899,0.0005993840750306845,trajectory_diagnostics
6.80531120300293,3.726731004508214e-05,-23.29020969619093,624951.1149403283,False,23.290246963500977,0.01034917226022413,0.009748520189508107,0.05803865812771921,True,0.0006006520707160234,1,0.0,3189930105200640.0,1.0767379974152192e+16,4511443877494784.0,3066005991456768.0,,,,,,,,,,0.0,0.0006006520707160234,5.594768459598224,,,,B_T,,,,,,,,,,,,,1.0,0.008633343505859377,0.0043166717529296884,2.0,reference,277.7010803222656,0.01034917226022413,greedy_marginal,none,0.008633343505859377,False,43,0.0034306137822568417,1.295440142712323e-05,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43,sgd,60,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma1_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43_pct25.6_seed43/summary.json,-3.1917559707753753,,,,,3.1917559707753753,,-0.6377548521168137,0.6377548521168137,0.0006006520707160234,trajectory_diagnostics
6.811474800109863,3.726731004508214e-05,-23.33284466018019,626095.1461016244,False,23.332881927490234,0.01034917226022413,0.009748041606120077,0.05808490176692019,True,0.000601130654104054,1,0.0,3399543989108736.0,1.2025460598267904e+16,4793409119838208.0,3832507489320960.0,0.625,-0.08333333333333337,0.5625,-0.125,16.0,24.0,24.0,0.0,0.08333333333333337,0.0,0.000601130654104054,5.578718925515811,0.6666666666666666,0.0,6.0,B_T,16.0,0.367379679144385,-0.012995447346128453,12.0,4.0,0.012995447346128453,6.0,0.0,0.0,0.0680926916221034,-0.025990894692256933,,1.0,0.008633343505859377,0.0043166717529296884,2.0,reference,277.7010803222656,0.01034917226022413,greedy_marginal,none,0.008633343505859377,False,43,0.0034306137822568417,1.295440142712323e-05,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43,sgd,64,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma1_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed43_pct25.6_seed43/summary.json,-3.1966019536730528,0.3125,0.0,16.0,0.3125,3.1966019536730528,0.0,-0.6329088692191362,0.6329088692191362,0.000601130654104054,trajectory_diagnostics
0.0,2.3259128315798492e-06,2.3259128315798492e-06,0.0,True,0.0,4.734489689787188e-06,4.734489689787188e-06,0.0,True,0.0,0,0.0,0.0,1048466740207616.0,281965242343424.0,766501497864192.0,0.7083333333333334,0.0,0.6875,0.0,16.0,24.0,24.0,0.0,-0.0,0.0,0.0,6.712973288358626e-09,0.6666666666666666,0.0,6.0,T_K,16.0,0.38037512649051347,0.0,12.0,4.0,-0.0,6.0,0.0,0.0,0.09408358631436033,0.0,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,0,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,0.0,0.3125,0.0,16.0,0.3125,-0.0,0.0,-3.829510822892189,3.829510822892189,0.0,trajectory_diagnostics
1.9830621480941772,2.3259128315798492e-06,-1.9683230505977884,846259.305071918,False,1.9683253765106201,4.734489689787188e-06,-5.799472049556553e-05,13.249413198779687,False,6.272921018535271e-05,0,0.0,212731282538496.0,1543163265089536.0,563930484686848.0,766501497864192.0,,,,,,,,,,0.0,6.272921018535271e-05,4.196927244464557,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,4,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.290717670545746,,,,,3.290717670545746,,-0.5387931523464431,0.5387931523464431,6.272921018535271e-05,trajectory_diagnostics
3.8669984340667725,2.3259128315798492e-06,-7.496942578414561,3223226.942359306,False,7.496944904327393,4.734489689787188e-06,-0.00021448146938791377,46.30191920167738,False,0.00021921595907770097,0,0.0,420765684473856.0,2033162909368320.0,845895727030272.0,766501497864192.0,,,,,,,,,,0.0,0.00021921595907770097,5.078675051530202,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,8,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.311125395819545,,,,,3.311125395819545,,-0.5183854270726442,0.5183854270726442,0.00021921595907770097,trajectory_diagnostics
4.926015377044678,2.3259128315798492e-06,-12.1780477152859,5235815.321989918,False,12.17805004119873,4.734489689787188e-06,-0.00034697430013192696,74.286525658803,False,0.00035170878982171416,0,0.0,606687338790912.0,2501049806028800.0,1127860969373696.0,766501497864192.0,,,,,,,,,,0.0,0.00035170878982171416,5.3374964992205305,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,12,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.207956401165575,,,,,3.207956401165575,,-0.6215544217266142,0.6215544217266142,0.00035170878982171416,trajectory_diagnostics
5.527808666229248,2.3259128315798492e-06,-15.33531910047877,6593248.559523731,False,15.335321426391602,4.734489689787188e-06,-0.00044154300624949736,94.2609500031131,False,0.00044627749593928456,0,0.0,819584882589696.0,3762414090035200.0,1409826211717120.0,1533002995728384.0,0.6666666666666666,-0.04166666666666674,0.625,-0.0625,16.0,24.0,24.0,0.0,0.04166666666666674,0.0,0.00044627749593928456,5.498727505405744,0.6666666666666666,0.0,6.0,T_K,16.0,0.35980392156862745,-0.02057120492188602,12.0,4.0,0.02057120492188602,6.0,0.0,0.0,0.052941176470588235,-0.04114240984377209,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,16,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.2888214455451816,0.1875,-0.125,16.0,0.1875,3.2888214455451816,-0.125,-0.5406893773470074,0.5406893773470074,0.00044627749593928456,trajectory_diagnostics
5.9722466468811035,2.3259128315798492e-06,-17.917863427260997,7703584.377667037,False,17.917865753173828,4.734489689787188e-06,-0.0005089390374764602,108.49607050033235,False,0.0005136735271662474,0,0.0,1020553180962816.0,4245347630751744.0,1691791454060544.0,1533002995728384.0,,,,,,,,,,0.0,0.0005136735271662474,5.578829934199651,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,20,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.3249526353320107,,,,,3.3249526353320107,,-0.5045581875601783,0.5045581875601783,0.0005136735271662474,trajectory_diagnostics
6.271279811859131,2.3259128315798492e-06,-19.765082894424083,8497775.562341994,False,19.765085220336914,4.734489689787188e-06,-0.0005570787521123688,118.66394872800095,False,0.000561813241802156,0,0.0,1226924970295296.0,4733684662427648.0,1973756696403968.0,1533002995728384.0,,,,,,,,,,0.0,0.000561813241802156,5.4986743827660876,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,24,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.3105004949029535,,,,,3.3105004949029535,,-0.5190103279892355,0.5190103279892355,0.000561813241802156,trajectory_diagnostics
6.507683753967285,2.3259128315798492e-06,-21.28531795606959,9151383.488230132,False,21.285320281982422,4.734489689787188e-06,-0.0005927617944821518,126.2007783987372,False,0.0005974962841719389,0,0.0,1421201252941824.0,5209926187417600.0,2255721938747392.0,1533002995728384.0,,,,,,,,,,0.0,0.0005974962841719389,5.452150935928027,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,28,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.276618960313499,,,,,3.276618960313499,,-0.55289186257869,0.55289186257869,0.0005974962841719389,trajectory_diagnostics
6.65952205657959,2.3259128315798492e-06,-22.292901574233653,9584582.705536857,False,22.292903900146484,4.734489689787188e-06,-0.0006165378777354758,131.222667728143,False,0.0006212723674252629,0,0.0,1620964157177856.0,6458155831861248.0,2537687181090816.0,2299504493592576.0,0.6666666666666666,-0.04166666666666674,0.625,-0.0625,16.0,24.0,24.0,0.0,0.04166666666666674,0.0,0.0006212723674252629,5.483263333638509,0.5,-0.16666666666666663,6.0,T_K,16.0,0.27647058823529413,-0.10390453825521934,12.0,4.0,0.10390453825521934,6.0,0.0,0.0,0.052941176470588235,-0.04114240984377209,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,32,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.302069550845772,0.125,-0.1875,16.0,0.125,3.302069550845772,-0.1875,-0.527441272046417,0.527441272046417,0.0006212723674252629,trajectory_diagnostics
6.786786079406738,2.3259128315798492e-06,-23.154985009292247,9955225.759461211,False,23.154987335205078,4.734489689787188e-06,-0.0006330144292719464,134.70277912684608,False,0.0006377489189617336,1,0.0,1827585338400768.0,6946742255427584.0,2819652423434240.0,2299504493592576.0,,,,,,,,,,0.0,0.0006377489189617336,5.539981558918953,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,36,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.337929849687498,,,,,3.337929849687498,,-0.49158097320469096,0.49158097320469096,0.0006377489189617336,trajectory_diagnostics
6.905654430389404,2.3259128315798492e-06,-23.9736381159817,10307196.433329238,False,23.97364044189453,4.734489689787188e-06,-0.0006458184848584037,137.40720060104994,False,0.0006505529745481908,1,0.0,2019617094033408.0,7420739253403648.0,3101617665777664.0,2299504493592576.0,,,,,,,,,,0.0,0.0006505529745481908,5.609110017617543,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,40,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.292770192187163,,,,,3.292770192187163,,-0.536740630705026,0.536740630705026,0.0006505529745481908,trajectory_diagnostics
6.998014450073242,2.3259128315798492e-06,-24.61908489332545,10584698.99859319,False,24.61908721923828,4.734489689787188e-06,-0.0006557054635181825,139.495488739285,False,0.0006604399532079697,1,0.0,2207533883473920.0,7890621285187584.0,3383582908121088.0,2299504493592576.0,,,,,,,,,,0.0,0.0006604399532079697,5.602335169911385,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.3145010580919916,,,,,3.3145010580919916,,-0.5150097648001974,0.5150097648001974,0.0006604399532079697,trajectory_diagnostics
7.073411464691162,2.3259128315798492e-06,-25.15226131544459,10813932.19034483,False,25.152263641357422,4.734489689787188e-06,-0.0006634204815186362,141.1250240231184,False,0.0006681549712084234,1,0.0,2405093826011136.0,9136647967932416.0,3665548150464512.0,3066005991456768.0,0.6666666666666666,-0.04166666666666674,0.625,-0.0625,16.0,24.0,24.0,0.0,0.04166666666666674,0.0,0.0006681549712084234,5.610137139757474,0.6666666666666666,0.0,6.0,T_K,16.0,0.36234567901234566,-0.018029447478167815,12.0,4.0,0.018029447478167815,6.0,0.0,0.0,0.05802469135802468,-0.036058894956335644,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,48,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.325914927001577,0.3125,0.0,16.0,0.3125,3.325914927001577,0.0,-0.5035958958906122,0.5035958958906122,0.0006681549712084234,trajectory_diagnostics
7.128583908081055,2.3259128315798492e-06,-25.54610782728541,10983262.05795354,False,25.546110153198242,4.734489689787188e-06,-0.0006689624911218684,142.29558515353696,False,0.0006736969808116555,1,0.0,2606560908165120.0,9620080292429824.0,3947513392807936.0,3066005991456768.0,,,,,,,,,,0.0,0.0006736969808116555,5.656904622912407,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,52,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.3152757395873778,,,,,3.3152757395873778,,-0.5142350833048113,0.5142350833048113,0.0006736969808116555,trajectory_diagnostics
7.168060779571533,2.3259128315798492e-06,-25.830201684096934,11105405.0088648,False,25.830204010009766,4.734489689787188e-06,-0.000672685278490911,143.08189743067067,False,0.0006774197681806982,1,0.0,2818128361881600.0,1.0113612988489728e+16,4229478635151360.0,3066005991456768.0,,,,,,,,,,0.0,0.0006774197681806982,5.700776745875676,,,,T_K,,,,,,,,,,,,,0.01,0.002156809139251709,0.004313618278503418,0.5,reference,203.55404663085938,4.734489689787188e-06,greedy_marginal,none,0.002156809139251709,False,43,0.00048095089732669294,3.2616940188745502e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,sgd,56,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,-3.309873744758079,,,,,3.309873744758079,,-0.5196370781341102,0.5196370781341102,0.0006774197681806982,trajectory_diagnostics
